,p_uf,p_pu,p_up,p_fl,p_lu,g,ratio,N,size,Run,followers,leaders,pheromone,unassigned
340,0.560426548,0.486656242,0.3469387755102041,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,177,13,15,0,72
231,0.560426548,0.486656242,0.3469387755102041,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,178,42,30,0,28
267,0.560426548,0.486656242,0.3469387755102041,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,179,24,19,0,57
393,0.560426548,0.486656242,0.36734693877551017,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,180,19,21,0,60
434,0.560426548,0.486656242,0.36734693877551017,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,181,34,23,0,43
312,0.560426548,0.486656242,0.36734693877551017,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,182,0,0,0,100
351,0.560426548,0.486656242,0.36734693877551017,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,183,0,0,0,100
461,0.560426548,0.486656242,0.36734693877551017,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,184,40,17,0,43
3,0.560426548,0.486656242,0.36734693877551017,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,185,24,21,0,55
377,0.560426548,0.486656242,0.36734693877551017,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,186,0,0,0,100
419,0.560426548,0.486656242,0.36734693877551017,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,187,25,21,0,54
112,0.560426548,0.486656242,0.36734693877551017,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,188,38,23,0,39
139,0.560426548,0.486656242,0.36734693877551017,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,189,24,7,0,69
271,0.560426548,0.486656242,0.3877551020408163,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,190,40,20,0,40
306,0.560426548,0.486656242,0.3877551020408163,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,191,31,26,0,43
251,0.560426548,0.486656242,0.3877551020408163,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,192,13,8,0,79
287,0.560426548,0.486656242,0.3877551020408163,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,193,0,0,0,100
180,0.560426548,0.486656242,0.3877551020408163,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,194,33,15,0,52
216,0.560426548,0.486656242,0.3877551020408163,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,195,25,7,0,68
402,0.560426548,0.486656242,0.3877551020408163,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,196,24,26,0,50
445,0.560426548,0.486656242,0.3877551020408163,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,197,28,13,0,59
323,0.560426548,0.486656242,0.3877551020408163,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,198,28,11,0,61
360,0.560426548,0.486656242,0.3877551020408163,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,199,0,0,0,100
399,0.560426548,0.486656242,0.4081632653061224,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,200,23,7,0,70
441,0.560426548,0.486656242,0.4081632653061224,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,201,0,0,0,100
320,0.560426548,0.486656242,0.4081632653061224,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,202,42,15,0,43
357,0.560426548,0.486656242,0.4081632653061224,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,203,0,0,0,100
59,0.560426548,0.486656242,0.4081632653061224,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,204,34,18,0,48
95,0.560426548,0.486656242,0.4081632653061224,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,205,29,30,0,41
481,0.560426548,0.486656242,0.4081632653061224,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,206,38,20,0,42
20,0.560426548,0.486656242,0.4081632653061224,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,207,16,7,0,77
116,0.560426548,0.486656242,0.4081632653061224,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,208,26,22,0,52
143,0.560426548,0.486656242,0.4081632653061224,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,209,30,23,0,47
277,0.560426548,0.486656242,0.42857142857142855,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,210,24,15,0,61
311,0.560426548,0.486656242,0.42857142857142855,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,211,16,16,0,68
13,0.560426548,0.486656242,0.42857142857142855,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,212,39,37,0,24
53,0.560426548,0.486656242,0.42857142857142855,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,213,28,25,0,47
433,0.560426548,0.486656242,0.42857142857142855,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,214,29,29,0,42
473,0.560426548,0.486656242,0.42857142857142855,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,215,26,18,0,56
76,0.560426548,0.486656242,0.42857142857142855,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,216,30,25,0,45
