,p_uf,p_pu,p_up,p_fl,p_lu,g,ratio,N,size,Run,followers,leaders,pheromone,unassigned
143,0.560426548,0.486656242,0.523613688,0.3877551020408163,0.15,0.274353174,0.517588437,100,11.4958368,191,0,0,0,100
444,0.560426548,0.486656242,0.523613688,0.3877551020408163,0.15,0.274353174,0.517588437,100,11.4958368,192,0,0,0,100
478,0.560426548,0.486656242,0.523613688,0.3877551020408163,0.15,0.274353174,0.517588437,100,11.4958368,193,0,0,0,100
373,0.560426548,0.486656242,0.523613688,0.3877551020408163,0.15,0.274353174,0.517588437,100,11.4958368,194,0,0,0,100
410,0.560426548,0.486656242,0.523613688,0.3877551020408163,0.15,0.274353174,0.517588437,100,11.4958368,195,0,0,0,100
82,0.560426548,0.486656242,0.523613688,0.3877551020408163,0.15,0.274353174,0.517588437,100,11.4958368,196,0,0,0,100
112,0.560426548,0.486656242,0.523613688,0.3877551020408163,0.15,0.274353174,0.517588437,100,11.4958368,197,0,0,0,100
13,0.560426548,0.486656242,0.523613688,0.3877551020408163,0.15,0.274353174,0.517588437,100,11.4958368,198,0,0,0,100
46,0.560426548,0.486656242,0.523613688,0.3877551020408163,0.15,0.274353174,0.517588437,100,11.4958368,199,0,0,0,100
336,0.560426548,0.486656242,0.523613688,0.4081632653061224,0.15,0.274353174,0.517588437,100,11.4958368,200,0,0,0,100
378,0.560426548,0.486656242,0.523613688,0.4081632653061224,0.15,0.274353174,0.517588437,100,11.4958368,201,11,9,0,80
254,0.560426548,0.486656242,0.523613688,0.4081632653061224,0.15,0.274353174,0.517588437,100,11.4958368,202,0,0,0,100
295,0.560426548,0.486656242,0.523613688,0.4081632653061224,0.15,0.274353174,0.517588437,100,11.4958368,203,0,0,0,100
482,0.560426548,0.486656242,0.523613688,0.4081632653061224,0.15,0.274353174,0.517588437,100,11.4958368,204,0,0,0,100
18,0.560426548,0.486656242,0.523613688,0.4081632653061224,0.15,0.274353174,0.517588437,100,11.4958368,205,0,0,0,100
415,0.560426548,0.486656242,0.523613688,0.4081632653061224,0.15,0.274353174,0.517588437,100,11.4958368,206,0,0,100,0
449,0.560426548,0.486656242,0.523613688,0.4081632653061224,0.15,0.274353174,0.517588437,100,11.4958368,207,0,0,0,100
38,0.560426548,0.486656242,0.523613688,0.4081632653061224,0.15,0.274353174,0.517588437,100,11.4958368,208,0,0,0,100
73,0.560426548,0.486656242,0.523613688,0.4081632653061224,0.15,0.274353174,0.517588437,100,11.4958368,209,0,0,100,0
209,0.560426548,0.486656242,0.523613688,0.42857142857142855,0.15,0.274353174,0.517588437,100,11.4958368,210,0,0,0,100
246,0.560426548,0.486656242,0.523613688,0.42857142857142855,0.15,0.274353174,0.517588437,100,11.4958368,211,0,0,0,100
442,0.560426548,0.486656242,0.523613688,0.42857142857142855,0.15,0.274353174,0.517588437,100,11.4958368,212,0,0,0,100
477,0.560426548,0.486656242,0.523613688,0.42857142857142855,0.15,0.274353174,0.517588437,100,11.4958368,213,0,0,0,100
370,0.560426548,0.486656242,0.523613688,0.42857142857142855,0.15,0.274353174,0.517588437,100,11.4958368,214,0,0,0,100
408,0.560426548,0.486656242,0.523613688,0.42857142857142855,0.15,0.274353174,0.517588437,100,11.4958368,215,0,0,0,100
497,0.560426548,0.486656242,0.523613688,0.42857142857142855,0.15,0.274353174,0.517588437,100,11.4958368,216,0,0,0,100
