;p_uf;p_pu;p_up;p_fl;p_lu;Run;followers;leaders;pheromone;unassigned
7437;0.51123046875;0.26025390625;0.81494140625;0.24755859375;0.21728515625;7437;0;0;0;110
7438;0.51123046875;0.26025390625;0.81494140625;0.33056640625;0.33544921875;7438;0;0;0;110
7439;0.51123046875;0.26025390625;0.81494140625;0.33056640625;0.21728515625;7439;0;0;0;110
7440;0.49462890625;0.36767578125;0.55029296875;0.12255859375;0.46044921875;7440;0;0;0;110
7441;0.88623046875;0.36767578125;0.55029296875;0.12255859375;0.46044921875;7441;0;0;0;110
7442;0.49462890625;0.88525390625;0.55029296875;0.12255859375;0.46044921875;7442;0;0;0;110
7443;0.49462890625;0.36767578125;0.43994140625;0.12255859375;0.46044921875;7443;0;0;0;110
7444;0.49462890625;0.36767578125;0.55029296875;0.95556640625;0.46044921875;7444;0;0;0;110
7445;0.49462890625;0.36767578125;0.55029296875;0.12255859375;0.84228515625;7445;0;0;0;110
7446;0.49462890625;0.88525390625;0.43994140625;0.95556640625;0.84228515625;7446;0;0;0;110
7447;0.88623046875;0.36767578125;0.43994140625;0.95556640625;0.84228515625;7447;0;0;0;110
7448;0.88623046875;0.88525390625;0.55029296875;0.95556640625;0.84228515625;7448;0;0;0;110
7449;0.88623046875;0.88525390625;0.43994140625;0.12255859375;0.84228515625;7449;0;0;0;110
7450;0.88623046875;0.88525390625;0.43994140625;0.95556640625;0.46044921875;7450;0;0;0;110
7451;0.88623046875;0.88525390625;0.43994140625;0.95556640625;0.84228515625;7451;0;0;0;110
7452;0.99462890625;0.86767578125;0.05029296875;0.62255859375;0.96044921875;7452;0;0;0;110
7453;0.38623046875;0.86767578125;0.05029296875;0.62255859375;0.96044921875;7453;0;0;0;110
7454;0.99462890625;0.38525390625;0.05029296875;0.62255859375;0.96044921875;7454;0;0;0;110
7455;0.99462890625;0.86767578125;0.93994140625;0.62255859375;0.96044921875;7455;0;0;0;110
7456;0.99462890625;0.86767578125;0.05029296875;0.45556640625;0.96044921875;7456;0;0;0;110
7457;0.99462890625;0.86767578125;0.05029296875;0.62255859375;0.34228515625;7457;0;0;0;110
7458;0.99462890625;0.38525390625;0.93994140625;0.45556640625;0.34228515625;7458;0;0;0;110
7459;0.38623046875;0.86767578125;0.93994140625;0.45556640625;0.34228515625;7459;0;0;0;110
7460;0.38623046875;0.38525390625;0.05029296875;0.45556640625;0.34228515625;7460;0;0;0;110
7461;0.38623046875;0.38525390625;0.93994140625;0.62255859375;0.34228515625;7461;0;0;0;110
7462;0.38623046875;0.38525390625;0.93994140625;0.45556640625;0.96044921875;7462;0;0;0;110
7463;0.38623046875;0.38525390625;0.93994140625;0.45556640625;0.34228515625;7463;0;0;0;110
7464;0.74462890625;0.11767578125;0.80029296875;0.37255859375;0.71044921875;7464;0;0;52;58
7465;0.13623046875;0.11767578125;0.80029296875;0.37255859375;0.71044921875;7465;0;0;71;39
7466;0.74462890625;0.63525390625;0.80029296875;0.37255859375;0.71044921875;7466;0;0;0;110
7467;0.74462890625;0.11767578125;0.68994140625;0.37255859375;0.71044921875;7467;0;0;56;54
7468;0.74462890625;0.11767578125;0.80029296875;0.20556640625;0.71044921875;7468;0;0;57;53
7469;0.74462890625;0.11767578125;0.80029296875;0.37255859375;0.09228515625;7469;17;76;0;17
7470;0.74462890625;0.63525390625;0.68994140625;0.20556640625;0.09228515625;7470;30;56;0;24
7471;0.13623046875;0.11767578125;0.68994140625;0.20556640625;0.09228515625;7471;0;0;60;50
7472;0.13623046875;0.63525390625;0.80029296875;0.20556640625;0.09228515625;7472;0;0;0;110
7473;0.13623046875;0.63525390625;0.68994140625;0.37255859375;0.09228515625;7473;0;0;0;110
7474;0.13623046875;0.63525390625;0.68994140625;0.20556640625;0.71044921875;7474;0;0;0;110
7475;0.13623046875;0.63525390625;0.68994140625;0.20556640625;0.09228515625;7475;0;0;0;110
7476;0.24462890625;0.61767578125;0.30029296875;0.87255859375;0.21044921875;7476;0;0;0;110
7477;0.63623046875;0.61767578125;0.30029296875;0.87255859375;0.21044921875;7477;9;42;0;59
7478;0.24462890625;0.13525390625;0.30029296875;0.87255859375;0.21044921875;7478;0;0;0;110
7479;0.24462890625;0.61767578125;0.18994140625;0.87255859375;0.21044921875;7479;0;0;0;110
7480;0.24462890625;0.61767578125;0.30029296875;0.70556640625;0.21044921875;7480;0;0;0;110
7481;0.24462890625;0.61767578125;0.30029296875;0.87255859375;0.59228515625;7481;0;0;0;110
7482;0.24462890625;0.13525390625;0.18994140625;0.70556640625;0.59228515625;7482;0;0;0;110
7483;0.63623046875;0.61767578125;0.18994140625;0.70556640625;0.59228515625;7483;0;0;0;110
7484;0.63623046875;0.13525390625;0.30029296875;0.70556640625;0.59228515625;7484;0;0;0;110
7485;0.63623046875;0.13525390625;0.18994140625;0.87255859375;0.59228515625;7485;0;0;0;110
7486;0.63623046875;0.13525390625;0.18994140625;0.70556640625;0.21044921875;7486;16;35;0;59
7487;0.63623046875;0.13525390625;0.18994140625;0.70556640625;0.59228515625;7487;0;0;0;110
7488;0.18212890625;0.43017578125;0.86279296875;0.56005859375;0.52294921875;7488;0;0;0;110
7489;0.57373046875;0.43017578125;0.86279296875;0.56005859375;0.52294921875;7489;0;0;0;110
7490;0.18212890625;0.94775390625;0.86279296875;0.56005859375;0.52294921875;7490;0;0;0;110
7491;0.18212890625;0.43017578125;0.37744140625;0.56005859375;0.52294921875;7491;0;0;0;110
7492;0.18212890625;0.43017578125;0.86279296875;0.89306640625;0.52294921875;7492;0;0;0;110
7493;0.18212890625;0.43017578125;0.86279296875;0.56005859375;0.15478515625;7493;0;0;0;110
7494;0.18212890625;0.94775390625;0.37744140625;0.89306640625;0.15478515625;7494;0;0;0;110
7495;0.57373046875;0.43017578125;0.37744140625;0.89306640625;0.15478515625;7495;10;55;0;45
7496;0.57373046875;0.94775390625;0.86279296875;0.89306640625;0.15478515625;7496;3;68;0;39
7497;0.57373046875;0.94775390625;0.37744140625;0.56005859375;0.15478515625;7497;14;44;0;52
7498;0.57373046875;0.94775390625;0.37744140625;0.89306640625;0.52294921875;7498;0;0;0;110
7499;0.57373046875;0.94775390625;0.37744140625;0.89306640625;0.15478515625;7499;5;61;0;44
7500;0.68212890625;0.93017578125;0.36279296875;0.06005859375;0.02294921875;7500;36;67;0;7
7501;0.07373046875;0.93017578125;0.36279296875;0.06005859375;0.02294921875;7501;16;44;0;50
7502;0.68212890625;0.44775390625;0.36279296875;0.06005859375;0.02294921875;7502;34;68;0;8
7503;0.68212890625;0.93017578125;0.87744140625;0.06005859375;0.02294921875;7503;39;64;0;7
7504;0.68212890625;0.93017578125;0.36279296875;0.39306640625;0.02294921875;7504;7;102;0;1
7505;0.68212890625;0.93017578125;0.36279296875;0.06005859375;0.65478515625;7505;0;0;0;110
7506;0.68212890625;0.44775390625;0.87744140625;0.39306640625;0.65478515625;7506;0;0;0;110
7507;0.07373046875;0.93017578125;0.87744140625;0.39306640625;0.65478515625;7507;0;0;0;110
7508;0.07373046875;0.44775390625;0.36279296875;0.39306640625;0.65478515625;7508;0;0;0;110
7509;0.07373046875;0.44775390625;0.87744140625;0.06005859375;0.65478515625;7509;0;0;0;110
7510;0.07373046875;0.44775390625;0.87744140625;0.39306640625;0.02294921875;7510;5;58;0;47
7511;0.07373046875;0.44775390625;0.87744140625;0.39306640625;0.65478515625;7511;0;0;0;110
7512;0.93212890625;0.18017578125;0.61279296875;0.81005859375;0.27294921875;7512;0;0;0;110
7513;0.32373046875;0.18017578125;0.61279296875;0.81005859375;0.27294921875;7513;0;0;0;110
7514;0.93212890625;0.69775390625;0.61279296875;0.81005859375;0.27294921875;7514;0;0;0;110
7515;0.93212890625;0.18017578125;0.62744140625;0.81005859375;0.27294921875;7515;0;0;0;110
7516;0.93212890625;0.18017578125;0.61279296875;0.14306640625;0.27294921875;7516;0;0;42;68
7517;0.93212890625;0.18017578125;0.61279296875;0.81005859375;0.90478515625;7517;0;0;0;110
7518;0.93212890625;0.69775390625;0.62744140625;0.14306640625;0.90478515625;7518;0;0;0;110
7519;0.32373046875;0.18017578125;0.62744140625;0.14306640625;0.90478515625;7519;0;0;0;110
7520;0.32373046875;0.69775390625;0.61279296875;0.14306640625;0.90478515625;7520;0;0;0;110
7521;0.32373046875;0.69775390625;0.62744140625;0.81005859375;0.90478515625;7521;0;0;0;110
7522;0.32373046875;0.69775390625;0.62744140625;0.14306640625;0.27294921875;7522;0;0;0;110
7523;0.32373046875;0.69775390625;0.62744140625;0.14306640625;0.90478515625;7523;0;0;0;110
7524;0.43212890625;0.68017578125;0.11279296875;0.31005859375;0.77294921875;7524;0;0;0;110
7525;0.82373046875;0.68017578125;0.11279296875;0.31005859375;0.77294921875;7525;0;0;0;110
7526;0.43212890625;0.19775390625;0.11279296875;0.31005859375;0.77294921875;7526;0;0;0;110
7527;0.43212890625;0.68017578125;0.12744140625;0.31005859375;0.77294921875;7527;0;0;0;110
7528;0.43212890625;0.68017578125;0.11279296875;0.64306640625;0.77294921875;7528;0;0;0;110
7529;0.43212890625;0.68017578125;0.11279296875;0.31005859375;0.40478515625;7529;0;0;0;110
7530;0.43212890625;0.19775390625;0.12744140625;0.64306640625;0.40478515625;7530;0;0;0;110
7531;0.82373046875;0.68017578125;0.12744140625;0.64306640625;0.40478515625;7531;0;0;0;110
7532;0.82373046875;0.19775390625;0.11279296875;0.64306640625;0.40478515625;7532;0;0;0;110
7533;0.82373046875;0.19775390625;0.12744140625;0.31005859375;0.40478515625;7533;0;0;0;110
7534;0.82373046875;0.19775390625;0.12744140625;0.64306640625;0.77294921875;7534;0;0;0;110
7535;0.82373046875;0.19775390625;0.12744140625;0.64306640625;0.40478515625;7535;0;0;0;110
7536;0.30712890625;0.05517578125;0.48779296875;0.43505859375;0.89794921875;7536;0;0;70;40
7537;0.69873046875;0.05517578125;0.48779296875;0.43505859375;0.89794921875;7537;0;0;85;25
7538;0.30712890625;0.57275390625;0.48779296875;0.43505859375;0.89794921875;7538;0;0;0;110
7539;0.30712890625;0.05517578125;0.50244140625;0.43505859375;0.89794921875;7539;0;0;76;34
7540;0.30712890625;0.05517578125;0.48779296875;0.01806640625;0.89794921875;7540;0;0;80;30
7541;0.30712890625;0.05517578125;0.48779296875;0.43505859375;0.52978515625;7541;0;0;74;36
7542;0.30712890625;0.57275390625;0.50244140625;0.01806640625;0.52978515625;7542;0;0;0;110
7543;0.69873046875;0.05517578125;0.50244140625;0.01806640625;0.52978515625;7543;0;0;75;35
7544;0.69873046875;0.57275390625;0.48779296875;0.01806640625;0.52978515625;7544;0;0;0;110
7545;0.69873046875;0.57275390625;0.50244140625;0.43505859375;0.52978515625;7545;0;0;0;110
7546;0.69873046875;0.57275390625;0.50244140625;0.01806640625;0.89794921875;7546;0;0;0;110
7547;0.69873046875;0.57275390625;0.50244140625;0.01806640625;0.52978515625;7547;0;0;0;110
7548;0.80712890625;0.55517578125;0.98779296875;0.93505859375;0.39794921875;7548;0;0;0;110
7549;0.19873046875;0.55517578125;0.98779296875;0.93505859375;0.39794921875;7549;0;0;0;110
7550;0.80712890625;0.07275390625;0.98779296875;0.93505859375;0.39794921875;7550;0;0;86;24
7551;0.80712890625;0.55517578125;0.00244140625;0.93505859375;0.39794921875;7551;0;0;0;110
7552;0.80712890625;0.55517578125;0.98779296875;0.51806640625;0.39794921875;7552;0;0;0;110
7553;0.80712890625;0.55517578125;0.98779296875;0.93505859375;0.02978515625;7553;4;99;0;7
7554;0.80712890625;0.07275390625;0.00244140625;0.51806640625;0.02978515625;7554;5;102;0;3
7555;0.19873046875;0.55517578125;0.00244140625;0.51806640625;0.02978515625;7555;6;86;0;18
7556;0.19873046875;0.07275390625;0.98779296875;0.51806640625;0.02978515625;7556;1;47;42;20
7557;0.19873046875;0.07275390625;0.00244140625;0.93505859375;0.02978515625;7557;1;93;0;16
7558;0.19873046875;0.07275390625;0.00244140625;0.51806640625;0.39794921875;7558;0;0;0;110
7559;0.19873046875;0.07275390625;0.00244140625;0.51806640625;0.02978515625;7559;3;82;0;25
7560;0.55712890625;0.30517578125;0.23779296875;0.18505859375;0.14794921875;7560;0;0;0;110
7561;0.44873046875;0.30517578125;0.23779296875;0.18505859375;0.14794921875;7561;0;0;0;110
7562;0.55712890625;0.82275390625;0.23779296875;0.18505859375;0.14794921875;7562;12;26;0;72
7563;0.55712890625;0.30517578125;0.25244140625;0.18505859375;0.14794921875;7563;0;0;0;110
7564;0.55712890625;0.30517578125;0.23779296875;0.76806640625;0.14794921875;7564;10;50;0;50
7565;0.55712890625;0.30517578125;0.23779296875;0.18505859375;0.27978515625;7565;0;0;0;110
7566;0.55712890625;0.82275390625;0.25244140625;0.76806640625;0.27978515625;7566;0;0;0;110
7567;0.44873046875;0.30517578125;0.25244140625;0.76806640625;0.27978515625;7567;0;0;0;110
7568;0.44873046875;0.82275390625;0.23779296875;0.76806640625;0.27978515625;7568;0;0;0;110
7569;0.44873046875;0.82275390625;0.25244140625;0.18505859375;0.27978515625;7569;0;0;0;110
7570;0.44873046875;0.82275390625;0.25244140625;0.76806640625;0.14794921875;7570;4;55;0;51
7571;0.44873046875;0.82275390625;0.25244140625;0.76806640625;0.27978515625;7571;0;0;0;110
7572;0.05712890625;0.80517578125;0.73779296875;0.68505859375;0.64794921875;7572;0;0;0;110
7573;0.94873046875;0.80517578125;0.73779296875;0.68505859375;0.64794921875;7573;0;0;0;110
7574;0.05712890625;0.32275390625;0.73779296875;0.68505859375;0.64794921875;7574;0;0;0;110
7575;0.05712890625;0.80517578125;0.75244140625;0.68505859375;0.64794921875;7575;0;0;0;110
7576;0.05712890625;0.80517578125;0.73779296875;0.26806640625;0.64794921875;7576;0;0;0;110
7577;0.05712890625;0.80517578125;0.73779296875;0.68505859375;0.77978515625;7577;0;0;0;110
7578;0.05712890625;0.32275390625;0.75244140625;0.26806640625;0.77978515625;7578;0;0;0;110
7579;0.94873046875;0.80517578125;0.75244140625;0.26806640625;0.77978515625;7579;0;0;0;110
7580;0.94873046875;0.32275390625;0.73779296875;0.26806640625;0.77978515625;7580;0;0;0;110
7581;0.94873046875;0.32275390625;0.75244140625;0.68505859375;0.77978515625;7581;0;0;0;110
7582;0.94873046875;0.32275390625;0.75244140625;0.26806640625;0.64794921875;7582;0;0;0;110
7583;0.94873046875;0.32275390625;0.75244140625;0.26806640625;0.77978515625;7583;0;0;0;110
7584;0.04150390625;0.00830078125;0.87841796875;0.85693359375;0.47607421875;7584;0;0;107;3
7585;0.83935546875;0.00830078125;0.87841796875;0.85693359375;0.47607421875;7585;0;0;108;2
7586;0.04150390625;0.77587890625;0.87841796875;0.85693359375;0.47607421875;7586;0;0;0;110
7587;0.04150390625;0.00830078125;0.89306640625;0.85693359375;0.47607421875;7587;0;0;108;2
7588;0.04150390625;0.00830078125;0.87841796875;0.56494140625;0.47607421875;7588;0;0;107;3
7589;0.04150390625;0.00830078125;0.87841796875;0.85693359375;0.32666015625;7589;0;0;106;4
7590;0.04150390625;0.77587890625;0.89306640625;0.56494140625;0.32666015625;7590;0;0;0;110
7591;0.83935546875;0.00830078125;0.89306640625;0.56494140625;0.32666015625;7591;0;0;108;2
7592;0.83935546875;0.77587890625;0.87841796875;0.56494140625;0.32666015625;7592;0;0;0;110
7593;0.83935546875;0.77587890625;0.89306640625;0.85693359375;0.32666015625;7593;0;0;0;110
7594;0.83935546875;0.77587890625;0.89306640625;0.56494140625;0.47607421875;7594;0;0;0;110
7595;0.83935546875;0.77587890625;0.89306640625;0.56494140625;0.32666015625;7595;0;0;0;110
7596;0.54150390625;0.50830078125;0.37841796875;0.35693359375;0.97607421875;7596;0;0;0;110
7597;0.33935546875;0.50830078125;0.37841796875;0.35693359375;0.97607421875;7597;0;0;0;110
7598;0.54150390625;0.27587890625;0.37841796875;0.35693359375;0.97607421875;7598;0;0;0;110
7599;0.54150390625;0.50830078125;0.39306640625;0.35693359375;0.97607421875;7599;0;0;0;110
7600;0.54150390625;0.50830078125;0.37841796875;0.06494140625;0.97607421875;7600;0;0;0;110
7601;0.54150390625;0.50830078125;0.37841796875;0.35693359375;0.82666015625;7601;0;0;0;110
7602;0.54150390625;0.27587890625;0.39306640625;0.06494140625;0.82666015625;7602;0;0;0;110
7603;0.33935546875;0.50830078125;0.39306640625;0.06494140625;0.82666015625;7603;0;0;0;110
7604;0.33935546875;0.27587890625;0.37841796875;0.06494140625;0.82666015625;7604;0;0;0;110
7605;0.33935546875;0.27587890625;0.39306640625;0.35693359375;0.82666015625;7605;0;0;0;110
7606;0.33935546875;0.27587890625;0.39306640625;0.06494140625;0.97607421875;7606;0;0;0;110
7607;0.33935546875;0.27587890625;0.39306640625;0.06494140625;0.82666015625;7607;0;0;0;110
7608;0.79150390625;0.25830078125;0.62841796875;0.60693359375;0.72607421875;7608;0;0;0;110
7609;0.08935546875;0.25830078125;0.62841796875;0.60693359375;0.72607421875;7609;0;0;0;110
7610;0.79150390625;0.52587890625;0.62841796875;0.60693359375;0.72607421875;7610;0;0;0;110
7611;0.79150390625;0.25830078125;0.14306640625;0.60693359375;0.72607421875;7611;0;0;0;110
7612;0.79150390625;0.25830078125;0.62841796875;0.31494140625;0.72607421875;7612;0;0;0;110
7613;0.79150390625;0.25830078125;0.62841796875;0.60693359375;0.57666015625;7613;0;0;0;110
7614;0.79150390625;0.52587890625;0.14306640625;0.31494140625;0.57666015625;7614;0;0;0;110
7615;0.08935546875;0.25830078125;0.14306640625;0.31494140625;0.57666015625;7615;0;0;0;110
7616;0.08935546875;0.52587890625;0.62841796875;0.31494140625;0.57666015625;7616;0;0;0;110
7617;0.08935546875;0.52587890625;0.14306640625;0.60693359375;0.57666015625;7617;0;0;0;110
7618;0.08935546875;0.52587890625;0.14306640625;0.31494140625;0.72607421875;7618;0;0;0;110
7619;0.08935546875;0.52587890625;0.14306640625;0.31494140625;0.57666015625;7619;0;0;0;110
7620;0.29150390625;0.75830078125;0.12841796875;0.10693359375;0.22607421875;7620;0;0;0;110
7621;0.58935546875;0.75830078125;0.12841796875;0.10693359375;0.22607421875;7621;0;0;0;110
7622;0.29150390625;0.02587890625;0.12841796875;0.10693359375;0.22607421875;7622;0;0;55;55
7623;0.29150390625;0.75830078125;0.64306640625;0.10693359375;0.22607421875;7623;0;0;0;110
7624;0.29150390625;0.75830078125;0.12841796875;0.81494140625;0.22607421875;7624;0;0;0;110
7625;0.29150390625;0.75830078125;0.12841796875;0.10693359375;0.07666015625;7625;0;0;0;110
7626;0.29150390625;0.02587890625;0.64306640625;0.81494140625;0.07666015625;7626;0;0;97;13
7627;0.58935546875;0.75830078125;0.64306640625;0.81494140625;0.07666015625;7627;5;86;0;19
7628;0.58935546875;0.02587890625;0.12841796875;0.81494140625;0.07666015625;7628;10;76;0;24
7629;0.58935546875;0.02587890625;0.64306640625;0.10693359375;0.07666015625;7629;0;0;98;12
7630;0.58935546875;0.02587890625;0.64306640625;0.81494140625;0.22607421875;7630;0;0;101;9
7631;0.58935546875;0.02587890625;0.64306640625;0.81494140625;0.07666015625;7631;0;0;104;6
7632;0.41650390625;0.38330078125;0.25341796875;0.23193359375;0.10107421875;7632;18;31;0;61
7633;0.96435546875;0.38330078125;0.25341796875;0.23193359375;0.10107421875;7633;29;57;0;24
7634;0.41650390625;0.65087890625;0.25341796875;0.23193359375;0.10107421875;7634;0;0;0;110
7635;0.41650390625;0.38330078125;0.01806640625;0.23193359375;0.10107421875;7635;15;44;0;51
7636;0.41650390625;0.38330078125;0.25341796875;0.43994140625;0.10107421875;7636;6;69;0;35
7637;0.41650390625;0.38330078125;0.25341796875;0.23193359375;0.95166015625;7637;0;0;0;110
7638;0.41650390625;0.65087890625;0.01806640625;0.43994140625;0.95166015625;7638;0;0;0;110
7639;0.96435546875;0.38330078125;0.01806640625;0.43994140625;0.95166015625;7639;0;0;0;110
7640;0.96435546875;0.65087890625;0.25341796875;0.43994140625;0.95166015625;7640;0;0;0;110
7641;0.96435546875;0.65087890625;0.01806640625;0.23193359375;0.95166015625;7641;0;0;0;110
7642;0.96435546875;0.65087890625;0.01806640625;0.43994140625;0.10107421875;7642;16;80;0;14
7643;0.96435546875;0.65087890625;0.01806640625;0.43994140625;0.95166015625;7643;0;0;0;110
7644;0.91650390625;0.88330078125;0.75341796875;0.73193359375;0.60107421875;7644;0;0;0;110
7645;0.46435546875;0.88330078125;0.75341796875;0.73193359375;0.60107421875;7645;0;0;0;110
7646;0.91650390625;0.15087890625;0.75341796875;0.73193359375;0.60107421875;7646;0;0;46;64
7647;0.91650390625;0.88330078125;0.51806640625;0.73193359375;0.60107421875;7647;0;0;0;110
7648;0.91650390625;0.88330078125;0.75341796875;0.93994140625;0.60107421875;7648;0;0;0;110
7649;0.91650390625;0.88330078125;0.75341796875;0.73193359375;0.45166015625;7649;0;0;0;110
7650;0.91650390625;0.15087890625;0.51806640625;0.93994140625;0.45166015625;7650;0;0;0;110
7651;0.46435546875;0.88330078125;0.51806640625;0.93994140625;0.45166015625;7651;0;0;0;110
7652;0.46435546875;0.15087890625;0.75341796875;0.93994140625;0.45166015625;7652;0;0;55;55
